new_order,payment,order_status,delivery,stock_level,total_time
0.683738,0.089095,0.076154,0.249648,0.119778,1.218413
0.486267,0.085512,0.05905,0.260926,0.076435,0.9681900000000001
0.526844,0.07167,0.123446,0.234854,0.090513,1.047327
0.599175,0.090204,0.066054,0.283339,0.094448,1.1332200000000001
0.531716,0.063534,0.070139,0.217804,0.081026,0.964219
0.54024,0.065024,0.066306,0.240024,0.093531,1.005125
0.469573,0.081937,0.078427,0.242774,0.090566,0.963277
0.518959,0.087311,0.059457,0.228191,0.076274,0.9701919999999999
0.478661,0.087098,0.070126,0.220959,0.076662,0.9335060000000001
0.489547,0.215938,0.0701,0.20357,0.077234,1.056389
0.590224,0.090387,0.061177,0.199981,0.081571,1.02334
0.582209,0.089525,0.077842,0.201672,0.081022,1.0322699999999998
0.503678,0.067733,0.069098,0.183714,0.064517,0.88874
0.51633,0.088083,0.06521,0.214593,0.060907,0.945123
0.521958,0.113786,0.072345,0.183511,0.070777,0.962377
0.557463,0.076541,0.058122,0.244601,0.082851,1.019578
0.491528,0.077765,0.06172,0.199612,0.080388,0.9110130000000001
0.56763,0.115193,0.06812,0.205317,0.088399,1.0446589999999998
0.506446,0.125023,0.068506,0.30715,0.072162,1.0792869999999999
0.534604,0.068101,0.123781,0.195815,0.078777,1.001078
0.487116,0.085791,0.065818,0.188662,0.08155,0.9089370000000001
0.511984,0.064234,0.066035,0.180134,0.052731,0.875118
0.499914,0.068436,0.06016,0.188429,0.082057,0.8989960000000001
0.54859,0.07164,0.081635,0.210476,0.078875,0.9912160000000001
0.526915,0.067739,0.113323,0.209472,0.067001,0.9844499999999999
0.553328,0.177745,0.063262,0.216983,0.063152,1.0744700000000003
0.553023,0.090378,0.062511,0.206766,0.068091,0.980769
0.5388,0.124268,0.060636,0.241788,0.077541,1.043033
0.493309,0.072855,0.114485,0.197816,0.076472,0.954937
0.510576,0.061555,0.068789,0.184397,0.064713,0.8900300000000001
0.503394,0.066909,0.068864,0.188226,0.07596,0.9033530000000001
0.528957,0.064951,0.062914,0.205719,0.069685,0.932226
0.461909,0.088139,0.058669,0.200686,0.067665,0.877068
0.487917,0.150647,0.121274,0.283142,0.077216,1.120196
0.561946,0.112604,0.05761,0.205015,0.061004,0.9981790000000001
0.501581,0.062441,0.078742,0.20111,0.063763,0.907637
0.472826,0.10057,0.115865,0.184229,0.074365,0.947855
0.507433,0.223732,0.09184,0.193588,0.068227,1.0848200000000001
0.493073,0.066142,0.059624,0.28537,0.067685,0.971894
0.528506,0.073214,0.078327,0.190537,0.06453,0.935114
0.536136,0.076773,0.081751,0.205081,0.061944,0.9616849999999999
0.528263,0.123641,0.07069,0.32245,0.076641,1.121685
0.511669,0.083015,0.107481,0.185062,0.065205,0.952432
0.510898,0.10924,0.063269,0.211823,0.069786,0.965016
0.514935,0.116046,0.066178,0.194023,0.065241,0.9564229999999999
0.483286,0.066569,0.069966,0.188829,0.061214,0.869864
0.551885,0.06601,0.067359,0.214165,0.068959,0.968378
0.489806,0.089691,0.071967,0.206477,0.071337,0.929278
0.528068,0.063456,0.058149,0.209824,0.06948,0.9289769999999999
0.48793,0.078942,0.117537,0.21956,0.077294,0.9812629999999999
0.563492,0.180334,0.076705,0.264924,0.149709,1.2351640000000002
0.514692,0.070713,0.058317,0.199756,0.065148,0.9086259999999999
0.507074,0.076981,0.080631,0.192616,0.078362,0.935664
0.485186,0.062088,0.05617,0.215376,0.077829,0.8966490000000001
0.504054,0.063958,0.057596,0.189301,0.060006,0.8749149999999999
0.476859,0.067207,0.086992,0.214761,0.081536,0.9273549999999999
0.557699,0.094178,0.056329,0.204429,0.062922,0.9755569999999999
0.47058,0.063875,0.058882,0.192166,0.068409,0.853912
0.492154,0.087779,0.060696,0.201908,0.057091,0.899628
0.497597,0.075758,0.061859,0.169968,0.05811,0.8632920000000001
0.512823,0.116257,0.058587,0.190895,0.075463,0.9540250000000001
0.54014,0.09036,0.066235,0.225841,0.093604,1.0161799999999999
0.528883,0.081847,0.112642,0.197197,0.066005,0.986574
0.470548,0.068823,0.066653,0.194546,0.052701,0.853271
0.478161,0.075273,0.081482,0.1819,0.057029,0.873845
0.518881,0.071069,0.06763,0.173476,0.061773,0.8928289999999999
0.501066,0.072883,0.071346,0.193666,0.065581,0.9045420000000001
0.491188,0.107789,0.1162,0.199439,0.049262,0.963878
0.479774,0.071609,0.074968,0.205327,0.062674,0.894352
0.493158,0.065322,0.062822,0.203971,0.079509,0.904782
0.56938,0.125751,0.123141,0.215048,0.069574,1.1028939999999998
0.514338,0.134826,0.070298,0.250287,0.13177,1.101519
0.497767,0.117132,0.057686,0.213382,0.053389,0.939356
0.488674,0.064739,0.061937,0.205559,0.055321,0.8762300000000001
0.516277,0.114858,0.068677,0.189557,0.062252,0.9516209999999999
0.50915,0.080312,0.069972,0.316485,0.071312,1.047231
0.537888,0.121623,0.128269,0.204194,0.060155,1.052129
0.536583,0.229349,0.089081,0.191562,0.065522,1.1120970000000001
0.556029,0.074111,0.114405,0.205464,0.068793,1.018802
0.502756,0.072698,0.081696,0.176239,0.069087,0.9024760000000001
0.488029,0.071543,0.072613,0.215225,0.075322,0.922732
0.558645,0.066355,0.061326,0.180915,0.072921,0.9401619999999999
0.48832,0.075603,0.062943,0.239594,0.061143,0.927603
0.48109,0.117851,0.13993,0.200379,0.063029,1.0022790000000001
0.484863,0.08308,0.066997,0.222901,0.054283,0.9121239999999999
0.510826,0.072187,0.081242,0.190083,0.061859,0.916197
0.465334,0.076346,0.087524,0.201151,0.063517,0.8938720000000001
0.533221,0.064826,0.058477,0.254658,0.061814,0.972996
0.474341,0.06565,0.063564,0.179664,0.060514,0.8437329999999998
0.499183,0.108988,0.116111,0.198594,0.068747,0.991623
0.46557,0.073498,0.060899,0.216027,0.071512,0.887506
0.507987,0.091944,0.05931,0.208783,0.069174,0.9371979999999999
0.520694,0.066333,0.060189,0.207273,0.05974,0.9142290000000001
0.508287,0.081808,0.071623,0.235974,0.059004,0.956696
0.529529,0.063626,0.055694,0.189745,0.061289,0.8998830000000001
0.458283,0.066791,0.107974,0.211308,0.064881,0.9092370000000001
0.512754,0.075031,0.071859,0.232642,0.07183,0.964116
0.495152,0.072067,0.060328,0.202877,0.07041,0.900834
0.476643,0.063013,0.057085,0.207477,0.058861,0.8630789999999999
0.477899,0.065981,0.057546,0.202849,0.054387,0.858662
